district,dtname,object-id,timeperiod,total-tender-awarded-value,heat-days-score,land-surface-temperature,sum-aged-population,sum-young-population,sum-population,health-centres-count,workers-affected-pct,avg-electricity,pct-ncd,heat-hazard,exposure,vulnerability,government-response,total-tender-awarded-value-fy-cumsum,heat-risk-score
BARPETA,BARPETA,18-303-00264,2024_04,0.0,1.25,3,9413.582000000051,16933.097999999998,161847.8781249998,26,78.24,8.645922537001193,4.0125,3,4,2,5,0.0,2
BARPETA,BAJALI,18-799-00265,2024_04,0.0,1.0,3,6374.842000000004,11549.486000000004,172131.0875,38,78.24,7.445256270447111,4.0125,3,2,1,5,0.0,2
BARPETA,BARPETA,18-303-00266,2024_04,0.0,4.0,3,8954.393999999971,17192.492000000002,265897.109375,13,78.24,11.135085305838803,4.0125,3,4,2,5,0.0,2
KAMRUP METRO,KAMRUP METRO,18-322-00267,2024_04,0.0,0.0,3,22754.03199999989,26264.305999999982,540741.1999999993,2,40.36,9.823186885969754,0.0,3,4,1,5,0.0,2
UDALGURI,UDALGURI,18-326-00268,2024_04,0.0,0.3333333333333333,3,1818.092000000004,2847.1619999999966,73117.29531249986,3,80.43,8.320355764389998,5.602499999999999,3,2,5,5,0.0,3
DARRANG,DARRANG,18-325-00269,2024_04,0.0,0.0,2,11751.126000000047,23244.390000000018,250682.64687499963,28,85.43,10.136166380086792,3.61,3,3,3,5,0.0,2
DARRANG,DARRANG,18-325-00270,2024_04,0.0,0.4444444444444444,2,32554.87000000011,63896.24400000018,680872.4750000015,37,85.43,10.09762896136942,3.61,3,3,3,5,0.0,2
MORIGAON,MORIGAON,18-304-00271,2024_04,0.0,0.0,3,15875.21800000011,31435.52600000007,290803.64999999944,26,55.93,8.623885083181882,5.1625000000000005,3,3,2,5,0.0,2
KAMRUP,KAMRUP,18-321-00272,2024_04,0.0,4.0,3,9374.774000000092,13013.958000000006,225653.0562499999,43,61.86,9.172672587731704,5.825,3,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00273,2024_04,0.0,5.833333333333333,3,12757.946000000113,16598.236000000004,129121.71875,23,61.86,10.22972972972973,5.825,3,2,1,5,0.0,2
DHUBRI,DHUBRI,18-301-00274,2024_04,0.0,2.0,4,630.3580000000002,1111.8580000000002,24411.347265625023,1,78.55,6.724181729360039,4.425,3,3,2,5,0.0,2
JORHAT,JORHAT,18-312-00276,2024_04,0.0,0.0,2,15735.003999999955,16848.331999999995,267838.1531250002,32,73.71,12.994232741770045,7.529999999999999,3,3,1,5,0.0,2
JORHAT,JORHAT,18-312-00277,2024_04,0.0,0.0,2,5660.065999999992,6067.399999999994,146871.52500000002,9,73.71,10.197020085301467,7.529999999999999,3,3,1,5,0.0,2
CHARAIDEO,CHARAIDEO,18-755-00278,2024_04,0.0,0.0,1,6032.141999999993,7748.934000000001,132435.0859375,37,97.38,8.264611365120835,4.3325,3,2,1,5,0.0,2
CHARAIDEO,CHARAIDEO,18-755-00279,2024_04,0.0,0.0,1,4842.758000000031,6107.716000000001,199017.3187500001,24,97.38,9.176653888957588,4.3325,3,2,1,5,0.0,2
MAJULI,MAJULI,18-760-00280,2024_04,0.0,0.0,1,3085.535999999993,3599.5339999999997,58540.453125,12,88.08,9.266321725481076,5.345,3,2,1,5,0.0,2
MAJULI,MAJULI,18-760-00281,2024_04,0.0,0.0,1,4713.025999999954,5247.130000000005,106341.5890625,20,88.08,9.435180143388692,5.345,3,2,1,5,0.0,2
KARBI ANGLONG,KARBI ANGLONG,18-314-00275,2024_04,0.0,0.1666666666666666,3,14639.310000000056,31940.88799999992,296604.3937499998,21,79.48,5.961560587835364,5.27,3,3,5,5,0.0,3
KOKRAJHAR,KOKRAJHAR,18-300-00101,2024_05,0.0,36.11764705882353,4,19401.986000000034,34479.372,325994.5874999999,49,86.36,6.103794428434198,4.26,3,2,3,4,4745270.0,3
KOKRAJHAR,KOKRAJHAR,18-300-00102,2024_05,0.0,32.5,4,1213.648000000001,2186.433999999994,56304.46953124998,21,86.36,4.9428373291064,4.26,3,2,3,4,4745270.0,3
KOKRAJHAR,KOKRAJHAR,18-300-00103,2024_05,0.0,34.6,4,7927.271999999997,14479.94199999998,197411.3531249999,28,86.36,9.173704728370222,4.26,3,2,3,4,4745270.0,3
KOKRAJHAR,KOKRAJHAR,18-300-00104,2024_05,0.0,34.76923076923077,4,19648.425999999978,38147.22199999998,341218.60624999995,32,86.36,9.37156862745098,4.26,3,2,3,4,4745270.0,3
KOKRAJHAR,KOKRAJHAR,18-300-00105,2024_05,0.0,32.333333333333336,4,3460.7419999999984,8450.735999999997,113493.14062499994,12,86.36,8.971087633242147,4.26,3,2,3,4,4745270.0,3
KOKRAJHAR,KOKRAJHAR,18-300-00106,2024_05,0.0,0.0,4,2725.6939999999886,6784.525999999954,52711.86406249995,5,86.36,7.29100930072339,4.26,3,2,3,4,4745270.0,3
KOKRAJHAR,KOKRAJHAR,18-300-00107,2024_05,0.0,33.0,4,1245.9200000000128,3113.7419999999984,85897.765625,9,86.36,7.331983805668016,4.26,3,2,3,4,4745270.0,3
KOKRAJHAR,KOKRAJHAR,18-300-00108,2024_05,0.0,31.0,4,5932.305999999982,14320.843999999985,119904.5437500002,7,86.36,18.543851818790447,4.26,3,2,3,4,4745270.0,3
DHUBRI,DHUBRI,18-301-00109,2024_05,0.0,32.333333333333336,4,6710.5800000000745,16669.196000000113,203430.66874999923,16,78.55,5.354767053273049,4.425,3,3,2,5,0.0,3
DHUBRI,DHUBRI,18-301-00110,2024_05,0.0,35.0,4,4744.025999999954,10162.366000000007,183862.68437499972,29,78.55,6.031057454997325,4.425,3,3,2,5,0.0,3
DHUBRI,DHUBRI,18-301-00111,2024_05,0.0,34.0,4,9362.103999999934,22806.41200000001,177268.5968749998,22,78.55,10.015998093994318,4.425,3,3,2,5,0.0,3
DHUBRI,DHUBRI,18-301-00112,2024_05,0.0,31.75,4,15704.30799999996,38163.79000000004,419077.4749999996,32,78.55,7.015421644530468,4.425,3,3,2,5,0.0,3
DHUBRI,DHUBRI,18-301-00113,2024_05,0.0,31.0,4,8147.890000000014,20154.35600000003,344109.19999999925,39,78.55,8.902051750071829,4.425,3,3,2,5,0.0,3
DHUBRI,DHUBRI,18-301-00114,2024_05,0.0,30.75,4,895.2419999999838,2162.907999999996,69862.81718749995,12,78.55,8.651042758331586,4.425,3,3,2,5,0.0,3
GOALPARA,GOALPARA,18-302-00115,2024_05,0.0,30.75,4,13533.782000000125,30615.292000000016,227485.8781249998,36,87.33,8.098310528024053,3.3875,4,3,1,5,0.0,4
GOALPARA,GOALPARA,18-302-00116,2024_05,0.0,33.0,4,9185.98999999999,21223.816,322958.03125,43,87.33,8.84951089267993,3.3875,4,3,1,5,0.0,4
GOALPARA,GOALPARA,18-302-00117,2024_05,0.0,35.166666666666664,4,18394.19200000004,40740.84200000006,316337.5437500002,36,87.33,8.281090819634175,3.3875,4,3,1,5,0.0,4
GOALPARA,GOALPARA,18-302-00118,2024_05,0.0,34.333333333333336,4,2257.775999999998,4998.991999999998,79457.31250000003,19,87.33,9.595232052211747,3.3875,4,3,1,5,0.0,4
GOALPARA,GOALPARA,18-302-00119,2024_05,0.0,39.666666666666664,4,6466.254000000015,14049.09599999999,146902.5593750002,20,87.33,9.69726014802556,3.3875,4,3,1,5,0.0,4
BARPETA,BARPETA,18-303-00120,2024_05,0.0,34.0,4,9642.988000000012,18598.782000000007,225200.2531249998,28,78.24,5.947720364741642,4.0125,3,4,2,5,0.0,3
BARPETA,BARPETA,18-303-00121,2024_05,0.0,33.857142857142854,4,20346.83400000003,39679.04600000009,343230.4000000004,43,78.24,3.9392814340055233,4.0125,3,4,2,5,0.0,3
BARPETA,BARPETA,18-303-00122,2024_05,0.0,34.0,4,16623.391999999993,32063.411999999997,405766.2437500004,55,78.24,10.201593666373126,4.0125,3,4,2,5,0.0,3
BARPETA,BARPETA,18-303-00123,2024_05,0.0,33.333333333333336,4,8061.800000000047,15778.517999999982,231656.03125,40,78.24,8.263521589720604,4.0125,3,4,2,5,0.0,3
BARPETA,BAJALI,18-799-00124,2024_05,0.0,33.5,4,5626.760000000009,10576.161999999982,125358.5874999999,27,78.24,7.632616199727061,4.0125,2,2,1,5,0.0,2
BARPETA,BAJALI,18-799-00125,2024_05,0.0,0.0,4,1025.1680000000051,1990.179999999993,26847.366015625183,5,78.24,5.882934443288241,4.0125,2,2,1,5,0.0,2
MORIGAON,MORIGAON,18-304-00126,2024_05,0.0,28.0,4,6068.238000000012,12138.509999999997,127650.2843749998,9,55.93,3.7721604770940633,5.1625000000000005,3,3,2,1,37799000.0,2
MORIGAON,MORIGAON,18-304-00127,2024_05,0.0,28.5,4,5513.575999999943,11201.390000000014,285625.14999999944,25,55.93,5.833076032419915,5.1625000000000005,3,3,2,1,37799000.0,2
MORIGAON,MORIGAON,18-304-00128,2024_05,37799000.0,30.2,4,9260.694000000018,18673.97000000003,251902.546875,34,55.93,8.826467527060784,5.1625000000000005,3,3,2,1,37799000.0,2
MORIGAON,MORIGAON,18-304-00129,2024_05,0.0,29.0,4,8990.904000000097,18043.321999999986,208391.11562499963,22,55.93,8.858145505075484,5.1625000000000005,3,3,2,1,37799000.0,2
NAGAON,NAGAON,18-305-00130,2024_05,0.0,28.8,4,13970.934000000125,25239.982000000004,295262.60000000056,44,69.66,9.057852889317676,5.1675,3,4,1,5,0.0,3
NAGAON,NAGAON,18-305-00131,2024_05,0.0,31.2,4,19800.194000000138,36355.82400000002,399595.4500000011,26,69.66,10.350149858803556,5.1675,3,4,1,5,0.0,3
NAGAON,NAGAON,18-305-00132,2024_05,0.0,32.25,4,17674.050000000047,32137.47400000005,299374.7000000002,52,69.66,7.2677222276576545,5.1675,3,4,1,5,0.0,3
NAGAON,NAGAON,18-305-00133,2024_05,0.0,31.0,4,16326.934000000125,30257.397999999983,456445.2312500011,42,69.66,12.37875139569882,5.1675,3,4,1,5,0.0,3
NAGAON,NAGAON,18-305-00134,2024_05,0.0,34.0,4,13083.46399999992,24084.31200000003,479046.5999999996,42,69.66,12.250784762874352,5.1675,3,4,1,5,0.0,3
NAGAON,NAGAON,18-305-00135,2024_05,0.0,31.0,4,7463.410000000033,13958.972000000009,192916.06874999963,37,69.66,9.06623584441162,5.1675,3,4,1,5,0.0,3
NAGAON,NAGAON,18-305-00136,2024_05,0.0,33.8,4,17042.581999999937,31363.300000000047,286163.34062499925,34,69.66,8.410509418123445,5.1675,3,4,1,5,0.0,3
SONITPUR,SONITPUR,18-306-00137,2024_05,0.0,35.294117647058826,3,29139.554000000004,48133.696000000025,534660.3624999998,57,84.82,8.874969800549406,6.025,3,5,4,5,0.0,4
SONITPUR,SONITPUR,18-306-00138,2024_05,0.0,30.428571428571427,3,18133.36599999992,29885.647999999983,305493.84375,37,84.82,9.030971091046291,6.025,3,5,4,5,0.0,4
SONITPUR,SONITPUR,18-306-00139,2024_05,0.0,33.333333333333336,3,13368.564000000011,22584.20200000005,396139.1312499996,30,84.82,12.515799940596873,6.025,3,5,4,5,0.0,4
SONITPUR,SONITPUR,18-306-00140,2024_05,0.0,29.77777777777778,3,12941.923999999884,21236.990000000005,243540.1781250001,34,84.82,8.739520446520105,6.025,3,5,4,5,0.0,4
LAKHIMPUR,LAKHIMPUR,18-307-00141,2024_05,0.0,21.2,3,4708.551999999967,8064.979999999996,150831.84375,16,79.61,8.61925413084882,4.1675,2,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00142,2024_05,0.0,22.0,3,15559.99800000002,27442.632,264547.6125000003,25,79.61,9.413843175217812,4.1675,2,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00143,2024_05,0.0,20.6,3,9821.798000000068,16881.468000000008,164818.1437499998,13,79.61,7.83190560588158,4.1675,2,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00144,2024_05,0.0,21.857142857142858,3,4043.886000000057,6992.334000000003,109021.3500000001,13,79.61,8.583383813908409,4.1675,2,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00145,2024_05,0.0,19.25,3,17480.44200000004,30045.868000000017,263793.8218750004,21,79.61,8.86477015958198,4.1675,2,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00146,2024_05,0.0,19.571428571428573,3,6001.039999999921,10366.199999999995,120607.1937500001,26,79.61,8.38187631938408,4.1675,2,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00147,2024_05,0.0,22.5,3,4836.926000000036,8340.729999999996,107862.515625,10,79.61,6.542400211472376,4.1675,2,3,4,5,0.0,3
DHEMAJI,DHEMAJI,18-308-00148,2024_05,0.0,0.0,3,74.8139999999994,138.4819999999999,3183.8916992187515,1,77.87,2.957943925233645,3.9475,1,2,3,5,0.0,2
DHEMAJI,DHEMAJI,18-308-00149,2024_05,0.0,18.5,3,310.1740000000027,584.5619999999981,8242.409863281238,2,77.87,7.045080809078438,3.9475,1,2,3,5,0.0,2
DHEMAJI,DHEMAJI,18-308-00150,2024_05,0.0,19.833333333333332,3,7210.265999999945,13368.008000000002,146010.3531249999,18,77.87,8.053691518699502,3.9475,1,2,3,5,0.0,2
DHEMAJI,DHEMAJI,18-308-00151,2024_05,0.0,21.333333333333332,3,13695.762000000104,25461.39400000003,277927.1375000002,27,77.87,8.469356293085896,3.9475,1,2,3,5,0.0,2
DHEMAJI,DHEMAJI,18-308-00152,2024_05,0.0,21.636363636363637,3,8001.335999999894,14595.50000000003,172340.125,6,77.87,7.429793435559498,3.9475,1,2,3,5,0.0,2
DHEMAJI,DHEMAJI,18-308-00153,2024_05,0.0,21.4,3,5606.168000000005,10341.493999999992,106559.9921875,19,77.87,8.314618872813647,3.9475,1,2,3,5,0.0,2
TINSUKIA,TINSUKIA,18-309-00154,2024_05,0.0,23.5,2,8461.107999999891,14401.20199999999,108350.1953125,8,89.01,4.476744186046512,5.717499999999999,2,4,5,5,0.0,3
TINSUKIA,TINSUKIA,18-309-00155,2024_05,0.0,21.714285714285715,2,24313.393999999855,41234.668000000005,480988.79374999925,43,89.01,9.426295581920082,5.717499999999999,2,4,5,5,0.0,3
TINSUKIA,TINSUKIA,18-309-00156,2024_05,0.0,22.0,2,30474.12799999956,50488.58799999999,461189.76875000075,34,89.01,11.186873704215618,5.717499999999999,2,4,5,5,0.0,3
TINSUKIA,TINSUKIA,18-309-00157,2024_05,0.0,23.764705882352946,2,20473.06200000015,35265.87000000001,376427.72500000056,34,89.01,9.349689566456169,5.717499999999999,2,4,5,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00158,2024_05,0.0,20.272727272727273,2,10498.269999999902,14857.082000000002,191592.75937500017,25,81.66,9.333883140900683,6.0275,2,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00159,2024_05,0.0,20.5,2,14205.14599999995,20255.80999999999,248443.4781249999,8,81.66,11.346244227509208,6.0275,2,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00160,2024_05,0.0,21.375,2,8203.761999999988,11946.569999999992,179665.0218750001,30,81.66,9.58611383709519,6.0275,2,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00161,2024_05,0.0,22.5,2,3818.1260000000184,5422.93,254994.71875,26,81.66,12.425858035683111,6.0275,2,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00162,2024_05,0.0,21.8,2,8001.314000000013,11304.17600000002,183183.94999999995,32,81.66,9.215314230676618,6.0275,2,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00163,2024_05,0.0,23.0,2,8719.564000000013,12377.311999999998,197405.953125,20,81.66,9.569697116902674,6.0275,2,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00164,2024_05,0.0,23.0,2,16024.576,22621.43399999999,251452.546875,28,81.66,10.054100038073482,6.0275,2,3,4,5,0.0,3
SIVASAGAR,SIVASAGAR,18-311-00165,2024_05,0.0,21.0,2,7641.261999999988,9639.605999999996,198528.81562500028,27,82.09,9.51390511801823,6.945,2,3,1,5,0.0,2
SIVASAGAR,SIVASAGAR,18-311-00166,2024_05,0.0,21.333333333333332,2,14299.333999999915,17757.155999999988,188367.728125,36,82.09,10.841908706021558,6.945,2,3,1,5,0.0,2
SIVASAGAR,SIVASAGAR,18-311-00167,2024_05,0.0,21.2,2,9482.397999999928,11827.489999999998,155354.15000000002,36,82.09,10.38047551148987,6.945,2,3,1,5,0.0,2
SIVASAGAR,SIVASAGAR,18-311-00168,2024_05,0.0,22.0,2,14802.99800000002,18705.00999999998,241265.3531249999,44,82.09,10.775684549747664,6.945,2,3,1,5,0.0,2
JORHAT,JORHAT,18-312-00169,2024_05,0.0,22.8,2,8743.716000000015,9469.474000000002,157879.9718749998,23,73.71,7.948533649492005,7.529999999999999,2,3,1,5,0.0,2
JORHAT,JORHAT,18-312-00170,2024_05,0.0,29.5,2,12197.95000000007,13218.974000000017,270385.48750000005,33,73.71,8.68374592208789,7.529999999999999,2,3,1,5,0.0,2
JORHAT,JORHAT,18-312-00171,2024_05,0.0,26.5,2,10655.988000000012,11558.839999999997,160041.16562500014,9,73.71,11.63672131147541,7.529999999999999,2,3,1,5,0.0,2
GOLAGHAT,GOLAGHAT,18-313-00172,2024_05,0.0,26.09090909090909,2,12578.830000000076,18518.864,219504.5125000002,23,73.24,8.517309425121644,6.09,3,3,4,5,0.0,3
GOLAGHAT,GOLAGHAT,18-313-00173,2024_05,0.0,22.4,2,9897.533999999983,14344.380000000005,127304.1749999998,14,73.24,8.183741425066346,6.09,3,3,4,5,0.0,3
GOLAGHAT,GOLAGHAT,18-313-00174,2024_05,0.0,25.0,2,8919.589999999967,12289.642000000007,155311.13750000007,30,73.24,9.92729823203618,6.09,3,3,4,5,0.0,3
GOLAGHAT,GOLAGHAT,18-313-00175,2024_05,0.0,29.3,2,26604.06799999997,37033.522,415751.0437500002,46,73.24,9.5910849578042,6.09,3,3,4,5,0.0,3
GOLAGHAT,GOLAGHAT,18-313-00176,2024_05,0.0,24.0,2,4337.35400000005,6467.957999999999,137802.36562499998,1,73.24,9.372753135911031,6.09,3,3,4,5,0.0,3
GOLAGHAT,GOLAGHAT,18-313-00177,2024_05,0.0,35.45454545454545,2,13167.818000000088,18819.284,262513.63749999995,39,73.24,7.227732136565102,6.09,3,3,4,5,0.0,3
KARBI ANGLONG,KARBI ANGLONG,18-314-00178,2024_05,0.0,41.8235294117647,2,18419.32200000016,42742.23800000001,312102.33125000075,4,79.48,7.670665193212605,5.27,4,3,5,5,0.0,4
KARBI ANGLONG,KARBI ANGLONG,18-314-00179,2024_05,0.0,29.954545454545453,2,5096.65399999998,10652.563999999998,106067.71562499995,5,79.48,7.850825270347182,5.27,4,3,5,5,0.0,4
DIMA HASAO,DIMA HASAO,18-315-00180,2024_05,0.0,34.47826086956522,2,3712.806000000041,8671.338000000018,110911.65468749964,1,89.42,7.379294117647059,3.17,4,2,1,5,0.0,3
DIMA HASAO,DIMA HASAO,18-315-00181,2024_05,0.0,36.13333333333333,2,3252.5620000000345,6956.9679999999935,74333.8921874999,1,89.42,8.398017110418166,3.17,4,2,1,5,0.0,3
DIMA HASAO,DIMA HASAO,18-315-00182,2024_05,0.0,38.333333333333336,2,1904.9899999999907,4244.707999999998,34550.78671875002,1,89.42,10.796453692848768,3.17,4,2,1,5,0.0,3
DIMA HASAO,DIMA HASAO,18-315-00183,2024_05,0.0,33.46153846153846,2,2776.768000000011,6270.976000000002,73953.86562499998,1,89.42,6.016080402010051,3.17,4,2,1,5,0.0,3
CACHAR,CACHAR,18-316-00184,2024_05,0.0,44.2,1,16281.584000000032,27071.82799999998,331754.76875000075,21,69.81,9.64478642596429,4.282500000000001,5,5,1,4,2025000.0,4
CACHAR,CACHAR,18-316-00185,2024_05,0.0,49.36363636363637,1,46411.68200000003,75712.446,758246.6374999993,71,69.81,10.138569340980508,4.282500000000001,5,5,1,4,2025000.0,4
CACHAR,CACHAR,18-316-00186,2024_05,0.0,47.5,1,10782.790000000035,17627.090000000026,187854.46249999944,9,69.81,11.475855130784709,4.282500000000001,5,5,1,4,2025000.0,4
CACHAR,CACHAR,18-316-00187,2024_05,0.0,51.38461538461539,1,19778.18200000003,32356.832000000053,377684.1062500002,38,69.81,7.029768027202652,4.282500000000001,5,5,1,4,2025000.0,4
CACHAR,CACHAR,18-316-00188,2024_05,0.0,49.77777777777778,1,22502.454000000143,36348.628000000026,498947.7000000011,37,69.81,10.568346451988708,4.282500000000001,5,5,1,4,2025000.0,4
KARIMGANJ,KARIMGANJ,18-317-00189,2024_05,0.0,46.0,1,20258.699999999953,38284.97000000009,343123.35000000056,14,76.88,12.672539817264964,3.51,5,4,5,5,0.0,5
KARIMGANJ,KARIMGANJ,18-317-00190,2024_05,0.0,48.0,1,9742.611999999965,18234.016000000003,170771.1749999998,13,76.88,12.155445942602672,3.51,5,4,5,5,0.0,5
KARIMGANJ,KARIMGANJ,18-317-00191,2024_05,0.0,48.2,1,15677.32799999998,29345.871999999978,267278.52812499925,11,76.88,8.879485406003596,3.51,5,4,5,5,0.0,5
KARIMGANJ,KARIMGANJ,18-317-00192,2024_05,0.0,51.7,1,23894.92200000002,43173.466000000015,292797.5437500002,28,76.88,7.611702889897301,3.51,5,4,5,5,0.0,5
KARIMGANJ,KARIMGANJ,18-317-00193,2024_05,0.0,54.0,1,21211.610000000102,39766.51399999997,356648.9937500004,30,76.88,7.530012044235191,3.51,5,4,5,5,0.0,5
HAILAKANDI,HAILAKANDI,18-318-00194,2024_05,0.0,49.5,1,4237.842000000004,8600.32799999998,127001.5453125001,15,79.86,9.869985833581866,6.115,5,3,3,5,0.0,4
HAILAKANDI,HAILAKANDI,18-318-00195,2024_05,0.0,53.0,1,6234.21800000011,12807.928000000014,177376.4343750002,16,79.86,10.76488741182854,6.115,5,3,3,5,0.0,4
HAILAKANDI,HAILAKANDI,18-318-00196,2024_05,0.0,53.0,1,10192.784000000102,20889.675999999978,269289.5531249996,20,79.86,9.910639768226885,6.115,5,3,3,5,0.0,4
HAILAKANDI,HAILAKANDI,18-318-00197,2024_05,0.0,54.2,1,10172.628000000026,20657.47599999997,212733.13749999972,36,79.86,7.395735925050346,6.115,5,3,3,5,0.0,4
BONGAIGAON,BONGAIGAON,18-319-00198,2024_05,0.0,32.5,4,3136.214000000007,5766.459999999999,149573.2406250001,13,59.85,10.414518978858222,4.3625,3,2,2,5,0.0,3
BONGAIGAON,BONGAIGAON,18-319-00199,2024_05,0.0,33.333333333333336,4,5430.483999999997,10270.494000000006,136133.48593750037,17,59.85,8.033605332004484,4.3625,3,2,2,5,0.0,3
BONGAIGAON,BONGAIGAON,18-319-00200,2024_05,0.0,33.6,4,20591.418000000063,38609.16200000001,338164.3875000011,35,59.85,7.891179753752853,4.3625,3,2,2,5,0.0,3
BONGAIGAON,BONGAIGAON,18-319-00201,2024_05,0.0,32.0,4,4539.983999999997,8464.113999999994,59657.36796874995,5,59.85,11.587693852504742,4.3625,3,2,2,5,0.0,3
BONGAIGAON,BONGAIGAON,18-319-00202,2024_05,0.0,34.5,4,3553.4320000000007,6616.875999999989,138274.18437499995,18,59.85,7.662579644041098,4.3625,3,2,2,5,0.0,3
CHIRANG,CHIRANG,18-320-00203,2024_05,0.0,32.0,3,455.6700000000001,807.8380000000034,8772.013281250023,1,85.96,9.42749882684186,4.5825,3,2,4,5,0.0,3
CHIRANG,CHIRANG,18-320-00204,2024_05,0.0,0.0,3,785.0540000000037,1272.9440000000031,20424.366796875023,1,85.96,6.0,4.5825,3,2,4,5,0.0,3
CHIRANG,CHIRANG,18-320-00205,2024_05,0.0,36.3,3,7307.2179999999935,13553.603999999992,124806.9203125001,19,85.96,7.445025623649993,4.5825,3,2,4,5,0.0,3
CHIRANG,CHIRANG,18-320-00206,2024_05,0.0,34.5,3,5907.380000000005,10996.218,117646.50937500002,18,85.96,9.28129999686294,4.5825,3,2,4,5,0.0,3
CHIRANG,CHIRANG,18-320-00207,2024_05,0.0,35.72727272727273,3,19489.47800000012,36336.09600000002,347100.58749999944,29,85.96,9.052901203399816,4.5825,3,2,4,5,0.0,3
KAMRUP,KAMRUP,18-321-00208,2024_05,0.0,29.0,4,6049.699999999953,8315.754000000015,194157.0375000001,24,61.86,11.29005784159521,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00209,2024_05,0.0,27.0,4,2264.6939999999886,3137.174,54910.66874999995,5,61.86,10.75661514278229,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00210,2024_05,0.0,28.333333333333332,4,7672.414000000048,10633.675999999992,211098.3218749999,39,61.86,11.273177828188183,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00211,2024_05,0.0,28.142857142857142,4,2832.6939999999886,3913.8340000000007,74512.22343750007,35,61.86,9.389575033200533,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00212,2024_05,0.0,40.714285714285715,4,5254.2880000000005,7577.809999999998,139730.2875000001,30,61.86,9.227140227063517,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00213,2024_05,0.0,34.75,4,7684.916000000085,10712.231999999976,193652.82499999972,10,61.86,8.831572132653914,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00214,2024_05,0.0,35.0,4,12345.30999999994,17556.94200000001,127219.3734375001,16,61.86,8.87807853427243,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00215,2024_05,0.0,34.666666666666664,4,7080.142000000051,10140.315999999992,111941.2390625002,12,61.86,9.155390026898408,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00216,2024_05,0.0,45.714285714285715,4,2687.8619999999937,3766.0800000000017,97504.24687499995,28,61.86,9.161667748437129,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00217,2024_05,0.0,30.0,4,800.455999999991,1118.6980000000003,46209.30156249995,15,61.86,11.543307086614174,5.825,3,2,1,5,0.0,3
KAMRUP,KAMRUP,18-321-00218,2024_05,0.0,29.0,4,1794.7320000000036,2501.623999999996,51477.21953124995,2,61.86,11.903068679980516,5.825,3,2,1,5,0.0,3
KAMRUP METRO,KAMRUP METRO,18-322-00219,2024_05,660023.1,30.0,4,27279.068000000203,31766.114,576367.875,1,40.36,19.464597924143952,0.0,3,4,1,5,660023.1,3
KAMRUP METRO,KAMRUP METRO,18-322-00220,2024_05,0.0,34.375,4,4169.216000000073,4814.711999999996,198332.109375,42,40.36,8.77042009730539,0.0,3,4,1,5,660023.1,3
KAMRUP METRO,KAMRUP METRO,18-322-00221,2024_05,0.0,33.0,4,1770.3300000000015,1998.335999999999,63102.59531249991,7,40.36,10.23603060514723,0.0,3,4,1,5,660023.1,3
NALBARI,NALBARI,18-323-00222,2024_05,0.0,31.0,4,3492.1939999999886,4073.894,65931.71953125001,15,47.21,10.29011786038078,6.945,3,2,1,5,0.0,3
NALBARI,NALBARI,18-323-00223,2024_05,0.0,30.0,4,2434.149999999994,2725.6140000000014,113863.25468749995,35,47.21,10.107390210370678,6.945,3,2,1,5,0.0,3
NALBARI,NALBARI,18-323-00224,2024_05,0.0,32.0,4,14717.965999999898,16350.994,253007.328125,28,47.21,8.7668710139912,6.945,3,2,1,5,0.0,3
NALBARI,NALBARI,18-323-00225,2024_05,0.0,28.0,4,6966.119999999995,7710.04800000001,143784.2406250001,21,47.21,14.340836885980394,6.945,3,2,1,5,0.0,3
NALBARI,NALBARI,18-323-00226,2024_05,0.0,28.0,4,6184.543999999994,6691.597999999998,175939.07187500014,19,47.21,12.204614983280765,6.945,3,2,1,5,0.0,3
