object_id,Drinking Water & Hydration_tenders_awarded_value
21-375-03449,3403608.0
21-376-03488,11028686.0
21-376-03491,11600733.0
21-376-03492,25611880.0
21-376-03493,21647220.0
21-376-03495,1855253.0
21-376-03498,66012483.0
21-376-03509,5201000.0
21-386-03456,19.05
21-386-03460,3331423.0
21-387-03539,9991447.0
21-387-03543,67704253.0
21-387-03544,18631113.0
21-388-03383,5472237.0
21-393-03284,29411333.0
21-393-03286,19793214.0
21-393-03290,11340291.0
21-393-03293,20603400.0
21-393-03295,24924467.0
21-394-03533,12968323.0
21-394-03534,17905104.0
21-394-03535,22558165.0
21-398-03467,9491172.0
21-398-03475,15662943.0
21-398-03478,1880968.0
21-399-03483,561523.7
